83025	gz	兴隆花园	增城大道1号	增城	1163	荔城	2640
20295	gz	碧桂园凤凰城凤鸣苑	凤凰城大道	增城	1163	新塘	2641
408487	gz	汇东国际花园	蝴蝶岭大道	增城	1163	新塘	2641
487879	gz	金马香颂居	增城大道301号	增城	1163	荔城	2640
82997	gz	金色港湾	群星中路59号	增城	1163	新塘	2641
20246	gz	金泽华庭	新塘大道中1号	增城	1163	新塘	2641
83021	gz	碧桂园荔园	纬六路	增城	1163	荔城	2640
83279	gz	碧桂园凤凰城凤湖苑	凤凰城大道	增城	1163	新塘	2641
83386	gz	现代城市家园	港口大道北	增城	1163	新塘	2641
2377245	gz	亚太银座	汇太中路,近新新大道	增城	1163	新塘	2641
82993	gz	新康花园	广深大道108号	增城	1163	新塘	2641
20296	gz	碧桂园凤凰城凤泉苑	凤凰城大道	增城	1163	新塘	2641
83086	gz	金竹家园	府佑路228号	增城	1163	荔城	2640
20267	gz	汇美体育花园	新业北路	增城	1163	新塘	2641
571926	gz	富鹏小区	隶园中路16号	增城	1163	荔城	2640
777803	gz	中森名苑	石新大道168号	增城	1163	新塘	2641
517292	gz	丰泰城市公馆	东坑三横路2号	增城	1163	新塘	2641
83051	gz	怡景城	荔城大道137号	增城	1163	荔城	2640
81803	gz	碧桂园凤凰城凤翠苑	凤凰城大道	增城	1163	新塘	2641
83018	gz	金泽花园	新塘中路28号	增城	1163	新塘	2641
2372973	gz	恒大山水城(别墅)	下车路	增城	1163	中新	2652
20273	gz	恒大山水城	下车路	增城	1163	中新	2652
20290	gz	嘉骏豪苑	光华路19号	增城	1163	新塘	2641
2362177	gz	嘉骏豪苑三期	光华路	增城	1163	新塘	2641
23851	gz	保利心语花园	金穗路70号	天河	1156	珠江新城	2681
23797	gz	中怡城市花园	林和街39号	天河	1156	林和	2661
409565	gz	嘉裕公馆	花城大道80号	天河	1156	珠江新城	2681
84068	gz	朱美拉公寓	冼村路16号	天河	1156	珠江新城	2681
21170	gz	橡树园	沙太南路316号	天河	1156	沙太南	7765
21890	gz	隽峰苑	兴盛路10号	天河	1156	珠江新城	2681
84007	gz	银汇华庭	龙怡路115号	天河	1156	天河北	2682
406059	gz	合景领峰园	金穗路	天河	1156	珠江新城	2681
21870	gz	领峰	冼村路	天河	1156	珠江新城	2681
22737	gz	尚东君御	兴盛路6号	天河	1156	珠江新城	2681
82999	gz	南国花园	平月路10号	天河	1156	珠江新城	2681
21176	gz	棠德花苑	棠德西路56号	天河	1156	车陂	2657
21846	gz	马赛国际公寓	平云路177号	天河	1156	珠江新城	2681
485583	gz	盈彩美居	盈溪路	天河	1156	东圃	2677
22015	gz	星汇云锦	华明路4号	天河	1156	珠江新城	2681
21202	gz	方圆月岛	花城大道55号	天河	1156	珠江新城	2681
23947	gz	伊顿18	龙口西路194号	天河	1156	龙口西	7764
20600	gz	金碧翡翠华庭	天润路467号	天河	1156	龙口东	7763
82998	gz	芳草园小区	天河北路571号	天河	1156	天河北	2682
23718	gz	东方之珠花园	天河北路715号	天河	1156	五山	2655
521133	gz	天健上城	天坤三路	天河	1156	车陂	2657
83033	gz	鸿翔大厦	天河北路615号	天河	1156	天河北	2682
83603	gz	天麒驿	天河北路611号	天河	1156	天河北	2682
23816	gz	侨怡苑	天河北路388号	天河	1156	天河北	2682
21058	gz	美好居	中山大道中29号	天河	1156	车陂	2657
84125	gz	保利中宇广场	天河北路626号	天河	1156	天河北	2682
20717	gz	金田花苑	天河北路333-560号	天河	1156	龙口西	7764
21165	gz	汇峰苑	兴国路	天河	1156	珠江新城	2681
20352	gz	铂林国际公寓	花城大道16号	天河	1156	珠江新城	2681
400487	gz	天惠大厦	龙口中路194号	天河	1156	天河北	2682
21012	gz	天河豪景花园	广州大道北52号	天河	1156	沙河	2654
784096	gz	万科云城米酷	华观路	天河	1156	天河公园	2678
700990	gz	天誉花园	林和中路	天河	1156	林和	2661
22247	gz	尚德大厦	五山路141号	天河	1156	五山	2655
84088	gz	华南理工大学红棉苑	月亮山路	天河	1156	五山	2655
22088	gz	旭景家园	中山大道	天河	1156	车陂	2657
661412	gz	伟腾天逸名都	龙口中路152号	天河	1156	天河北	2682
23606	gz	半山雍景苑	科华街511号	天河	1156	五山	2655
21805	gz	春江花园	棠东东路112-128号	天河	1156	车陂	2657
23620	gz	加拿大花园	枫叶路8号	天河	1156	东圃	2677
148400	gz	猎德花园	猎德大道20号	天河	1156	珠江新城	2681
20760	gz	金海花园	天河北路614号	天河	1156	龙口西	7764
84686	gz	金雅苑公寓	荷光路8号	天河	1156	员村	2656
23744	gz	天河山庄	江园街	天河	1156	沙河	2654
22935	gz	天鹅花苑	长兴路	天河	1156	长兴	2672
84777	gz	天鹅花苑	长兴路	天河	1156	沙河	2654
23819	gz	侨英花园	粤垦路1号	天河	1156	粤垦	2683
406038	gz	保利中辰广场	龙口西路3号	天河	1156	天河北	2682
83843	gz	富力公园28	马场路28号	天河	1156	珠江新城	2681
83054	gz	侨林苑三期	侨林街61号	天河	1156	天河北	2682
83063	gz	中兴花园	中山大道中1104号	天河	1156	东圃	2677
22584	gz	阳光假日园	泰安南路98号	天河	1156	车陂	2657
485617	gz	天河北苑	沙太南路274-320号	天河	1156	其他	2676
80640	gz	云宁居	河水西大街35号	天河	1156	沙太南	7765
485422	gz	富力天禧	车陂北街	天河	1156	车陂	2657
83824	gz	南雅苑雅怡阁	体育东横街24号	天河	1156	天河南	2660
21879	gz	雅怡阁	东圃大马路3-25号	天河	1156	东圃	2677
503604	gz	珠江华景里	华景东路	天河	1156	天河公园	2678
83702	gz	富力院士庭	东莞庄路72号	天河	1156	粤垦	2683
21155	gz	羊城花园	中山大道前进1号	天河	1156	东圃	2677
23667	gz	东璟花园	员村二横路	天河	1156	员村二横路	7771
409133	gz	瑞安创逸	天科路	天河	1156	天河北	2682
2377580	gz	瑞安创逸(商住楼)	天科路	天河	1156	龙口西	7764
667216	gz	帝景苑	天河北路550-590号	天河	1156	龙口西	7764
2361536	gz	东方新世界熹园	东方三路	天河	1156	天河公园	2678
23583	gz	东方新世界	中山大道西158号	天河	1156	天河公园	2678
83017	gz	汇景新城棕榈园	汇景南路	天河	1156	五山	2655
527815	gz	万兴苑2号院	万芳园大街46号	天河	1156	员村	2656
23852	gz	保利林海山庄	天源路	天河	1156	龙洞	2670
23264	gz	天力居	东圃大马路2号	天河	1156	车陂	2657
571736	gz	时尚明苑	中山大道中77号	天河	1156	车陂	2657
20631	gz	金碧华府	马场路	天河	1156	珠江新城	2681
23478	gz	利雅湾	兴民路160号	天河	1156	珠江新城	2681
20749	gz	金润大厦	龙口西路361号	天河	1156	龙口西	7764
83010	gz	天城广场	龙口东路346-350号	天河	1156	天河北	2682
84531	gz	天文苑	体育西路105号	天河	1156	天河南	2660
21976	gz	东圃广场	黄村西路8号	天河	1156	中山大道	7773
23283	gz	城市假日园	旭景西路	天河	1156	中山大道	7773
484174	gz	翠拥华庭	车陂路426号	天河	1156	车陂	2657
83839	gz	珠江都荟	华利路25号	天河	1156	珠江新城	2681
21123	gz	珠江俊园	俊华街	天河	1156	中山大道	7773
517252	gz	侨鑫汇悦台	临江大道417-431号	天河	1156	珠江新城	2681
571935	gz	天河区东圃镇莲溪村	南边二街18号	天河	1156	东圃	2677
22172	gz	建丽花园	长兴路	天河	1156	长兴	2672
23869	gz	中海康城花园	广园快速路	天河	1156	体育中心	2680
23320	gz	历徳雅舍	中山大道西209号	天河	1156	天河公园	2678
704974	gz	天一庄	康湖大街	天河	1156	员村	2656
21185	gz	侨源山庄	粤垦路	天河	1156	粤垦	2683
84044	gz	华南理工大学凤凰新村小区	五山路	天河	1156	五山	2655
22729	gz	尚东宏御	花城大道760号	天河	1156	珠江新城	2681
2363055	gz	五山花园四期	茶山路	天河	1156	五山	2655
83604	gz	五山花园五期	茶山路	天河	1156	五山	2655
23948	gz	五山花园二期	岳洲路	天河	1156	五山	2655
2363053	gz	五山花园三期	茶山路	天河	1156	五山	2655
23824	gz	五山花园	五山路	天河	1156	五山	2655
485645	gz	天河南一路小区	天河南一路	天河	1156	天河南	2660
21106	gz	甲子花园	甲子路	天河	1156	珠江新城	2681
23256	gz	嘉逸花园	伟逸街	天河	1156	天河北	2682
712267	gz	太阳广场	龙口东路331-337号	天河	1156	天河北	2682
667396	gz	佳润临江上品	临江大道	天河	1156	员村	2656
2362300	gz	绿地中央广场	神舟路	天河	1156	新塘	2675
23823	gz	侨乐新村	沙太南路	天河	1156	沙太南	7765
21115	gz	理想青年荟	东方三路35号	天河	1156	中山大道	7773
84184	gz	新光天河峰景	兴华路1号	天河	1156	粤垦	2683
485923	gz	翠湖山庄	黄埔大道萝斗岗1号	天河	1156	其他	2676
503595	gz	天河广场	中山大道中268号	天河	1156	其他	2676
22048	gz	新燕花园	燕岭路28号	天河	1156	粤垦	2683
405793	gz	育龙居	天源路	天河	1156	龙洞	2670
84172	gz	广弘天琪	华利路27号	天河	1156	珠江新城	2681
485745	gz	金燕花苑三期燕安楼	金燕路34号	天河	1156	其他	2676
485761	gz	东和花苑二期	员村二横路	天河	1156	员村	2656
20731	gz	金燕花苑	粤垦路614-624号	天河	1156	粤垦	2683
21994	gz	东和花苑	员村二横路	天河	1156	员村二横路	7771
117972	gz	易丰大厦	翠园街8号	天河	1156	员村	2656
23631	gz	嘉裕礼顿阳光公寓	华成路8号	天河	1156	珠江新城	2681
84242	gz	日出观山苑	粤垦路498号	天河	1156	粤垦	2683
405452	gz	珠光新城御景二期	花城大道	天河	1156	珠江新城	2681
83651	gz	珠光新城御景	平苑街1号	天河	1156	珠江新城	2681
21015	gz	誉峰	金穗路711号	天河	1156	珠江新城	2681
83015	gz	理想蓝堡国际花园	东方三路	天河	1156	天河公园	2678
22037	gz	珠江新城海滨花园	临江大道399号	天河	1156	珠江新城	2681
20670	gz	邮通住宅小区	中山大道西139号	天河	1156	天河公园	2678
21028	gz	龙怡苑	王园路	天河	1156	东圃	2677
400427	gz	天鑫六运小区	天河南一路	天河	1156	天河南	2660
757857	gz	美林海岸花园水晶轩	百合路	天河	1156	员村	2656
757876	gz	美林海岸花园	员村四横路	天河	1156	其他	2676
2362328	gz	美林海岸花园逸江湾	科韵路	天河	1156	员村	2656
23817	gz	侨林苑二期	侨林街59号	天河	1156	天河北	2682
23649	gz	力迅上筑	海明路22号	天河	1156	珠江新城	2681
667388	gz	育蕾小区	体育西路三街12号	天河	1156	体育西路	7767
21107	gz	瑞心苑小区	粤垦路333号	天河	1156	粤垦	2683
83606	gz	广氮新村	车陂北街22号	天河	1156	车陂	2657
21759	gz	智景花苑	车陂北街二巷	天河	1156	车陂	2657
21660	gz	暨南花园	羊城路	天河	1156	天河北	2682
23835	gz	广海花园	建中路7号	天河	1156	员村	2656
84208	gz	天诚广场	龙口东路	天河	1156	天河北	2682
22205	gz	广海花园	建中路7号	天河	1156	员村	2656
485612	gz	东荣文华轩8090house	长兴路35号	天河	1156	长兴	2672
22155	gz	御华苑	龙口中路150号	天河	1156	龙口东	7763
23300	gz	君林天下	绿洲街38号	天河	1156	天河北	2682
21868	gz	领汇国际公寓	汇彩路	天河	1156	中山大道	7773
485549	gz	阳光桃源	桃园路3号	天河	1156	其他	2676
83008	gz	粤海丽江花园	金穗路77-79号	天河	1156	珠江新城	2681
22987	gz	天翔花园	天河北路	天河	1156	天河北	2682
23335	gz	南兴花园	元岗路337号	天河	1156	元岗	2669
23355	gz	华港花园	东方一路24号	天河	1156	中山大道	7773
2362732	gz	阳华国花苑	车陂路	天河	1156	棠下	2664
2362874	gz	天雅居教师小区	黄村路120号	天河	1156	东圃	2677
22966	gz	天雅居	黄村路134-115号	天河	1156	东圃	2677
23348	gz	MBA国际公寓	黄埔大道西505号	天河	1156	珠江新城	2681
23343	gz	华颖花园	员村一横路7号	天河	1156	员村	2656
23340	gz	侨颖苑	员村西街8号	天河	1156	员村	2656
21109	gz	瑞华大厦	五山路263-265号	天河	1156	五山	2655
21883	gz	雅怡居	雅怡街40号	天河	1156	东圃	2677
110958	gz	陶然庭苑	华景北路255号	天河	1156	天河公园	2678
20654	gz	金建苑	燕岭路	天河	1156	粤垦	2683
83715	gz	嘉裕丹顿阳光	海安路2号	天河	1156	珠江新城	2681
21103	gz	白马花园	白马岗街	天河	1156	员村	2656
20378	gz	金鼎大厦	龙口西路373号	天河	1156	龙口西	7764
23730	gz	东成花苑	黄埔大道中187-1号	天河	1156	员村	2656
527831	gz	南国嘉园苹果城	中山大道中238号	天河	1156	东圃	2677
83129	gz	枫丹雅筑	龙口西路	天河	1156	天河北	2682
148349	gz	景安花园	珠吉路5号	天河	1156	东圃	2677
20771	gz	远洋明苑	杨桃西路636-637号	天河	1156	中山大道	7773
21009	gz	跑马地花园	黄埔大道西868号	天河	1156	天河北	2682
23296	gz	员村新村	员村二横路	天河	1156	员村二横路	7771
23357	gz	华江花园	黄埔大道中103-107号	天河	1156	员村	2656
400087	gz	紫荆小区	林和东路143号	天河	1156	天河北	2682
23820	gz	世纪绿洲	天源路	天河	1156	龙洞	2670
400095	gz	冠军小区	石牌东路4号	天河	1156	石牌	2658
22690	gz	新世界东逸花园	东方三路200号	天河	1156	天河北	2682
400110	gz	东园小区	石牌西横街6-2号	天河	1156	石牌	2658
22963	gz	宝翠园	宝翠路4号	天河	1156	龙洞	2670
80757	gz	五仙花园	瑞和街22号	天河	1156	沙太南	7765
23270	gz	天一新村	东莞庄路	天河	1156	天河北	2682
20780	gz	金兴花园	黄埔大道中	天河	1156	员村	2656
400022	gz	华康小区	华康街	天河	1156	体育中心	2680
22116	gz	恒安大厦	黄埔大道中256号	天河	1156	员村	2656
21847	gz	星汇雅苑	潭村路16号	天河	1156	员村	2656
22159	gz	御晖苑	合晖街200号	天河	1156	天河北	2682
413499	gz	体育东小区	天河东路	天河	1156	体育中心	2680
21010	gz	赛拉维小区	黄埔大道	天河	1156	员村	2656
22470	gz	希尔顿阳光	龙口西路305号	天河	1156	龙口西	7764
21980	gz	星汇园	华明路	天河	1156	珠江新城	2681
2362322	gz	美景花苑	车陂路308号	天河	1156	车陂	2657
83009	gz	东晖花园	天府路149号	天河	1156	天河公园	2678
83069	gz	双城国际公寓	花城大道21-25号	天河	1156	珠江新城	2681
21172	gz	棠雅苑	枫叶路10号	天河	1156	中山大道	7773
23308	gz	名圃花园	祥圃街5号	天河	1156	中山大道	7773
23608	gz	冠庭园	广州大道北	天河	1156	沙河	2654
21108	gz	瑜翠园	天源路	天河	1156	东圃	2677
21987	gz	昌乐园小区	员村二横路1号	天河	1156	员村	2656
83052	gz	金坤花园	金坤街	天河	1156	粤垦	2683
21131	gz	燕塘大院	燕塘路	天河	1156	天河北	2682
23347	gz	华苑大厦	天河直街1-87号	天河	1156	天河北	2682
21086	gz	福金莲花园	黄埔大道124号	天河	1156	员村	2656
409713	gz	合景睿峰	海乐路12号	天河	1156	珠江新城	2681
21019	gz	荟雅苑	林乐路	天河	1156	林和	2661
21162	gz	汇友苑	东圃大马路9-13号	天河	1156	中山大道	7773
503649	gz	侨鑫汇景新城龙熹山	汇景北路168-182号	天河	1156	沙河	2654
83105	gz	汇景新城维纶特莱	汇景南路	天河	1156	五山	2655
21160	gz	汇景新城柏菲美泉	汇景南路	天河	1156	五山	2655
83575	gz	汇景新城中央庭院	大丰二街	天河	1156	天河北	2682
485849	gz	石化生活区	石化路166号	天河	1156	其他	2676
84151	gz	临江花园	员村二横路	天河	1156	员村	2656
2362121	gz	汇景新城世家	汇景东路	天河	1156	五山	2655
21161	gz	汇景新城	汇景南路	天河	1156	五山	2655
2362120	gz	汇景新城上城峰境	汇景路	天河	1156	五山	2655
2372455	gz	汇景新城(别墅)	汇景路	天河	1156	五山	2655
2362854	gz	天荟公馆	山顶街1号	天河	1156	员村	2656
21052	gz	耀星华庭	天寿路25号	天河	1156	林和	2661
757845	gz	美林湖畔花园	桃园南一街	天河	1156	东圃	2677
20363	gz	金碧世纪花园	中山大道东81号	天河	1156	东圃	2677
21157	gz	江源半岛	车陂路	天河	1156	车陂	2657
23811	gz	嘉宝华庭	天河东路220号	天河	1156	天河公园	2678
2361629	gz	东尚明苑	旭景西街	天河	1156	东圃	2677
406056	gz	嘉尚国际公寓	沾益直街	天河	1156	天河北	2682
21751	gz	鸿景园	龙口东路366-368号	天河	1156	龙口东	7763
23952	gz	中海璟晖华庭	兴盛路17号	天河	1156	珠江新城	2681
23810	gz	乐意居花苑	美景街18号	天河	1156	长兴	2672
517240	gz	佳润上品菁园	宦溪北路	天河	1156	中山大道	7773
83192	gz	穗乐花园	员村西街20-50号	天河	1156	员村	2656
21965	gz	隆基怡苑	牛利岗大街	天河	1156	沙河	2654
83581	gz	骏逸苑	潭村路10号	天河	1156	珠江新城	2681
703737	gz	富力天朗明居	车陂路	天河	1156	棠下	2664
22953	gz	富力天朗明居	车陂路	天河	1156	车陂	2657
527816	gz	兴盛公寓	亭岗街51号	天河	1156	棠下	2664
23831	gz	中海花城湾	花城大道86号	天河	1156	珠江新城	2681
21823	gz	骏景花园	中山大道190号	天河	1156	中山大道	7773
84733	gz	富力盈盛广场	马场路16号	天河	1156	珠江新城	2681
23361	gz	芳满庭园	华景北路	天河	1156	中山大道	7773
20636	gz	金富苑	五山路	天河	1156	天河北	2682
21080	gz	穗茵园	建华路21号	天河	1156	东圃	2677
21063	gz	绿佳花园	燕都路	天河	1156	天河公园	2678
83970	gz	员村三横路5号大院	员村三横路	天河	1156	员村	2656
22995	gz	尚河居	体育西路	天河	1156	天河南	2660
23366	gz	华景新城六期	华景路	天河	1156	华景新城	7761
2362018	gz	华景新城六期东区	华景路	天河	1156	天河公园	2678
83697	gz	华景新城六期西区	华景路	天河	1156	天河公园	2678
667192	gz	百合苑B区	员村四横路7-38号	天河	1156	员村	2656
21101	gz	百合苑A区	员村四横路	天河	1156	员村	2656
2360867	gz	百合苑	百合路	天河	1156	员村	2656
22127	gz	新陶苑	西陶育路	天河	1156	石牌	2658
22283	gz	成龙花园	员村二横路	天河	1156	员村	2656
405772	gz	尚东美御	猎德路	天河	1156	珠江新城	2681
83082	gz	富力新村	东圃大马路	天河	1156	东圃	2677
83912	gz	员村新街小区	员村新街	天河	1156	员村	2656
83599	gz	宏景台	信诚南街21号	天河	1156	天河北	2682
23796	gz	丽晴轩	东莞庄路	天河	1156	东莞庄	94605
485781	gz	金燕花园三期	粤垦路	天河	1156	粤垦	2683
21811	gz	骏汇大厦	体育西路5-9号	天河	1156	体育西路	7767
503566	gz	长兴小区	长兴路318-1号	天河	1156	长兴	2672
2373522	gz	华南御景园(别墅)	行云街	天河	1156	五山	2655
23377	gz	华南御景园	行云街	天河	1156	长湴	7759
83891	gz	锦华轩	天河路	天河	1156	岗顶	2679
23577	gz	华天国际广场	龙口中路201号	天河	1156	五山	2655
21149	gz	海景花园	黄埔大道中203号	天河	1156	天河公园	2678
400153	gz	紫林居	黄埔大道中195号	天河	1156	员村	2656
83031	gz	叠翠台	天府路289号	天河	1156	天河公园	2678
82347	gz	风行牛奶公司宿舍	沙太南路	天河	1156	沙太南	7765
83194	gz	天盛大厦	体育东路35号	天河	1156	天河南	2660
22102	gz	恒康阁	林和西路121号	天河	1156	林和	2661
757840	gz	东成小区	五山路124号	天河	1156	天河北	2682
23376	gz	半山翠庭	贤韵街17-45号	天河	1156	五山	2655
23809	gz	乐雅苑	黄埔大道中	天河	1156	员村二横路	7771
83746	gz	恒业大厦	黄埔大道中156-162号	天河	1156	天河北	2682
22695	gz	阳光都会广场	石牌东路133号	天河	1156	石牌	2658
21002	gz	远洋明珠	华利路15-23号	天河	1156	珠江新城	2681
83186	gz	明轩大厦	中山大道西18号	天河	1156	岗顶	2679
406087	gz	员村四横路2号大院	员村四横路2号	天河	1156	员村	2656
400018	gz	信成小区	信成南街	天河	1156	体育中心	2680
23144	gz	天祥阁	天强路	天河	1156	天河公园	2678
408875	gz	天荣小区	天荣路	天河	1156	天河南	2660
527809	gz	天天公寓	隔塘大街	天河	1156	东圃	2677
83937	gz	东景花园	中山大道中128号	天河	1156	车陂	2657
667311	gz	峻林	林和东路	天河	1156	天河北	2682
21774	gz	高胜花园	东燕街122号	天河	1156	东莞庄	94605
21745	gz	鸿燕居小区	燕都路	天河	1156	天河公园	2678
21852	gz	馨怡花苑	龙口东路416-422号	天河	1156	龙口东	7763
83698	gz	体育西小区	体育西横街	天河	1156	天河南	2660
23265	gz	天华苑	翰景路12-28号	天河	1156	五山	2655
23795	gz	丽晶华庭	金穗路22-30号	天河	1156	珠江新城	2681
627437	gz	车陂公寓	东溪和兴里	天河	1156	车陂	2657
23334	gz	南天广场	花城大道1号	天河	1156	珠江新城	2681
22187	gz	康湖山庄	康湖大街65号	天河	1156	员村	2656
23804	gz	云山翠苑	广州大道北522号	天河	1156	天河北	2682
